From	To
Q07652	1705707
Q07652	310083
O60840	3297875
O60840	4138822
O60840	377823713
O60840	53832007
O60840	331691400
O60840	377823715
O60840	6525019
O60840	226693506
O60840	2707602
O60840	6165989
O60840	3183953
Q9JIS7	9294961
Q9JIS7	38372255
O43497	101443330
O43497	101443312
O43497	101443346
O43497	373838806
O43497	38505282
O43497	101443338
O43497	101443300
O43497	101443290
O43497	38505268
O43497	20070163
O43497	373838788
O43497	373838802
O43497	2921753
O43497	101443334
O43497	101443296
O43497	7159273
O43497	101443306
O43497	38505286
O43497	101443318
O43497	38505290
O43497	38505272
O43497	20521770
O43497	7159267
O43497	6625657
O43497	373838817
O43497	101443324
O43497	101443314
O43497	38505276
O43497	101443308
O43497	7159271
O43497	83404919
O43497	101443322
O43497	373838800
O43497	373838813
O43497	7159263
O43497	12644067
O43497	373838796
O43497	101443328
O43497	2921754
O43497	101443350
O43497	373838792
O43497	101443292
O43497	38505284
O43497	7021333
O43497	101443310
O43497	373432604
O43497	4761539
O43497	209984981
O43497	101443332
O43497	101443342
O43497	101443302
O43497	38505288
O43497	7159275
O43497	38505292
O43497	101443320
O43497	373838804
O43497	101443344
O43497	101443336
O43497	101443304
O43497	101443316
O43497	373838798
O43497	101443326
O43497	38505278
O43497	101443340
O43497	373838773
O43497	101443294
O43497	373838815
O43497	7159265
O43497	6625659
O43497	373838794
O43497	4761541
O43497	101443348
O43497	38505280
O43497	373838790
O43497	38505274
O43497	101443298
O43497	4959453
O43497	7159261
O43497	7159269
O54898	11422004
O54898	3786351
O54898	5921700
O95180	17129560
O95180	14336738
O95180	4336152
O95180	7330234
O95180	14670397
O95180	23503045
O95180	53832009
O95180	7330235
O95180	14485465
O95180	53832011
O88427	28972636
O88427	20532380
O88427	341940564
O88427	3421352
O88427	187952781
O88427	13447470
Q9EQ60	71274194
Q9EQ60	84028181
Q9EQ60	71164857
Q25452	5921703
Q25452	470062
Q9Z0Y8	21687094
Q9Z0Y8	97535794
Q9Z0Y8	83844540
Q9Z0Y8	33860146
Q9Z0Y8	113195659
O42398	2257990
O42398	5921704
P22316	116407
P22316	213050
Q9P0X4	21361077
Q9P0X4	7271791
Q9P0X4	6329715
Q9P0X4	21622605
Q9P0X4	51093859
Q9P0X4	768026257
Q9P0X4	6707925
Q9P0X4	23396521
Q9P0X4	5565888
Q13698	6165995
Q13698	563323
Q13698	209572767
Q13698	203282268
Q13698	1698403
Q13698	501073
Q13698	134152372
Q13698	110349767
O57483	46576355
O57483	2708678
Q02789	192314
Q02789	192324
Q02789	192316
Q02789	60391852
P07293	9955208
P07293	116408
P07293	25811966
P07293	156119412
P07293	49259233
P07293	164761
P07293	1548
Q02485	6165996
Q02485	203218
Q02485	203369
Q02485	974300
P0AAF0	12519112
P0AAF0	814577226
P0AAF0	15834368
P0AAF0	937302605
P0AAF0	446015054
P0AAF0	446015058
P0AAF0	13364591
P0AAF0	77417730
P0AAF0	814575546
P0AAF0	821093038
P58414	499298715
P58414	16410502
P58414	16803140
P58414	17432992
O32219	81815569
O32219	443906342
P0AAE9	446015054
P0AAE9	77417731
P0AAE9	26111381
P0AAE8	536977
P0AAE8	808720424
P0AAE8	808702911
P0AAE8	808711642
P0AAE8	808716000
P0AAE8	808698530
P0AAE8	16131958
P0AAE8	731473067
P0AAE8	1790575
P0AAE8	446015054
P0AAE8	85676885
P0AAE8	808728747
P0AAE8	808733104
P0AAE8	77417732
P0AAE8	808707281
P43569	14318491
P43569	836726
P43569	1175936
Q48252	446418130
Q48252	15645170
Q48252	409893706
Q48252	2498200
Q48252	2313659
Q48252	8843989
Q48252	1184673
Q9ZLT4	4155026
Q9ZLT4	816207704
Q9ZLT4	446418154
Q9ZLT4	12229774
B5YYD4	226699728
B5YYD4	209160600
B5YYD4	446709778
B7UI86	446709758
B7UI86	254813537
B7UI86	215263274
A8ALR3	501083603
A8ALR3	166991440
A8ALR3	157084748
A7ZHD1	446709757
A7ZHD1	166991441
A7ZHD1	157079858
Q0TLU9	446709758
Q0TLU9	123049523
Q0TLU9	110341845
B7L4G3	446709757
B7L4G3	254813538
B7L4G3	218350244
B7NHE4	446709763
B7NHE4	226699729
B7NHE4	218698460
B7NHE4	218368446
A1A790	115511455
A1A790	446709757
A1A790	166991443
B1XBG5	169887538
B1XBG5	226699731
B1XBG5	446709757
B7N7R5	218430398
B7N7R5	446709757
B7N7R5	226699732
B7N7R5	218703301
P31553	808716364
P31553	48429380
P31553	1786224
P31553	306440398
P31553	446709757
P31553	306440397
P31553	808729055
P31553	802133666
P31553	808733469
P31553	85674295
P31553	731472321
P31553	808698839
P31553	292659620
P31553	808711951
P31553	808707590
P31553	306440396
P31553	2506219
P31553	808720733
P31553	808703212
P31553	16128034
Q8XA30	13359499
Q8XA30	446709779
Q8XA30	821097842
Q8XA30	814576669
Q8XA30	446709778
Q8XA30	12512727
Q8XA30	28558065
Q8XA30	814573355
Q8XA30	15829297
Q8XA30	937297954
B7M0D7	226699730
B7M0D7	218359393
B7M0D7	446709754
Q1RGF8	446709757
Q1RGF8	122425061
Q1RGF8	91070675
P59334	27528358
P59334	28558060
C4ZPW6	446709757
C4ZPW6	238863158
C4ZPW6	259585662
B5F753	446709727
B5F753	226699736
B5F753	197213111
B4T6J9	194404391
B4T6J9	446709727
B4T6J9	226699741
Q5PIN5	56126603
Q5PIN5	446709721
Q5PIN5	81360749
C0Q4L6	224466441
C0Q4L6	254813540
C0Q4L6	446709727
B5BL58	446709721
B5BL58	197092758
B5BL58	226699742
Q8Z9L1	446709738
Q8Z9L1	29136241
Q8Z9L1	28558066
Q8Z9L1	16501357
Q8Z9L1	16759067
B4TWR7	226699743
B4TWR7	194713118
B4TWR7	446709727
B5FHG8	226699737
B5FHG8	446709727
B5FHG8	197939521
P59333	446709758
P59333	26106361
P59333	28558059
A9MQH4	189081553
A9MQH4	160866149
A9MQH4	446768068
B7LWN1	226699735
B7LWN1	218355028
B7LWN1	446081687
Q0T8F4	446709749
Q0T8F4	123048483
Q0T8F4	110613655
Q57TI7	75484908
Q57TI7	499583397
Q57TI7	62126271
B5R1R3	226699738
B5R1R3	206707391
B5R1R3	446709727
B1LFX3	446709763
B1LFX3	226699734
B1LFX3	170518669
A7ZVZ0	166991442
A7ZVZ0	157065189
A7ZVZ0	446709757
B1IRD6	446709763
B1IRD6	189081552
B1IRD6	169756530
Q32K57	82775442
Q32K57	446709787
Q32K57	81239590
Q32K57	123563551
B6HYZ1	209910491
B6HYZ1	226699733
B6HYZ1	446709765
B7MAG3	218363749
B7MAG3	226699727
B4TIH3	194410070
B4TIH3	226699740
B4TIH3	446709727
A9MYK0	189081554
A9MYK0	161361766
A9MYK0	446709727
P59335	24050238
P59335	28558061
P59335	24111486
P59335	30039850
P59335	446709746
B7MNP7	218425480
B7MNP7	446709769
B7MNP7	254813539
B5RGA7	226699739
B5RGA7	446709722
B5RGA7	205271196
Q3Z5W8	446709757
Q3Z5W8	73854137
Q3Z5W8	123618107
Q8ZRX1	28558067
Q8ZRX1	16763464
Q8ZRX1	446709727
Q8ZRX1	16418571
P43059	353526212
P43059	619448
P43059	1168755
P04817	6320772
P04817	729014
P04817	171155
P04817	603255
P04817	3442
Q9R1S8	6753258
Q9R1S8	5102946
Q9R1S8	33112238
Q9R1S8	4495099
Q9Y6W3	13510016
Q9Y6W3	152149483
Q9Y6W3	33112239
Q9Y6W3	119584627
Q9Y6W3	7656959
Q9Y6W3	5102944
A0FKG7	147901821
A0FKG7	116734359
A0FKG7	122056069
P95695	446368444
P95695	150373107
P95695	75427828
P72367	192988428
P72367	75427606
P72367	192988427
P72367	446368451
P72367	1657640
P39850	506697
P39850	729016
P21942	39980673
P21942	48429218
P21942	38490458
P0CK34	222004
P0CK34	9626467
P0CK34	378548297
O39520	81921095
O39520	2285906
O39520	91980533
O39520	19881402
P0CK33	331472
P0CK33	378548298
P14984	9626216
P14984	116689
P14984	172045830
P14984	210681
P14984	14290113
Q96701	81964956
Q96701	20806016
Q96701	1655890
P14966	116726
P14966	59373
P03561	116725
P14985	807590
P14985	9626668
P14985	116739
Q08583	9630673
Q08583	395353
Q08583	584970
P29073	116757
P29073	222131
P29073	18450239
O40985	81921485
O40985	2266889
Q9IGY8	81971438
Q9IGY8	9719356
P03569	4456135
P03569	116760
P06448	116761
P06448	59358
Q91MG3	81963014
Q91MG3	14794713
Q91MF9	81963010
Q91MF9	14794720
Q9YPS5	81981936
Q9YPS5	4210882
P14986	116762
P14986	59367
Q00323	116769
Q00323	61360
Q06912	544059
Q06912	61024
Q06912	9626082
P27255	116791
P27255	9630684
P27255	222460
P27444	335005
P27444	116796
P27444	9630693
Q89551	20428541
Q89551	75570065
Q89551	30027716
Q89551	335036
P36277	544063
P36277	295322
P36277	9630701
P03560	116808
P03560	9626987
P03560	332214
P36278	544064
P36278	21218465
P36278	21040375
Q88886	75569694
Q88886	20564195
Q88886	1419331
Q67617	450303
Q67617	81937220
P27257	3970822
P27257	20564206
P27257	6226572
Q9DXE8	81969104
Q9DXE8	11037043
Q9DXE8	21594414
P31616	20564137
P31616	335285
P31616	399273
P38608	584973
P38608	433657
P06946	116831
P06946	59384
P27256	62205
P27256	116826
Q75LD5	62286620
Q75LD5	115456529
Q9URZ4	429243820
Q9URZ4	347834234
Q9URZ4	387912909
Q9URZ4	30913531
Q769E5	19909126
Q769E5	73917674
Q769E5	115437588
Q39253	42571113
Q39253	62321557
Q39253	15224460
Q39253	9256741
Q39253	122056111
Q39254	9294538
Q39254	1488267
Q39254	20453241
Q39254	332641812
Q39254	122056116
Q39254	15983507
Q39254	18399970
Q5KTQ9	937903282
Q5KTQ9	255670835
Q5KTQ9	57157349
Q5KTQ9	73917676
Q5KTQ9	46391040
Q5KTQ9	297721115
Q8L783	30696001
Q8L783	79320047
Q8L783	75154113
Q5TKG3	73917675
Q5TKG3	115465813
Q9LFZ8	332195168
Q9LFZ8	8778497
Q9LFZ8	259016364
Q9LFZ8	240254276
Q93Z81	9651993
Q93Z81	56382021
Q93Z81	3068713
Q93Z81	332645332
Q93Z81	30693547
Q93Z81	110742278
Q93Z81	75163726
Q93Z81	16604312
Q5KQN0	113548772
Q5KQN0	115453401
Q5KQN0	215697689
Q5KQN0	108708637
Q5KQN0	57157351
Q5KQN0	30017507
Q5KQN0	57222452
Q5KQN0	937909653
Q5KQN0	73917677
Q945S5	332002969
Q945S5	30679280
Q945S5	15426028
Q945S5	7327808
Q945S5	122056127
Q6K1C4	37723957
Q6K1C4	73917678
Q6K1C4	115461010
A2SQF0	124362748
A2SQF0	342162518
A2SQF0	850993565
B8GJG9	342162501
B8GJG9	501691817
B8GJG9	219546560
Q46D59	227480551
Q46D59	121723541
Q46D59	499625496
Q46D59	72395910
A1ANC7	500055232
A1ANC7	342162502
A1ANC7	118502365
A2SSE8	500158787
A2SSE8	124363446
A2SSE8	342162503
A2SSD6	124363434
A2SSD6	342162506
D9QVP6	302203627
D9QVP6	503042775
D9QVP6	342162507
O29530	227480214
O29530	2649882
O29530	499180691
O29530	342162519
Q46AL8	121718580
Q46AL8	499626386
Q46AL8	72396801
Q46AL8	227480553
B8I0P7	219999021
B8I0P7	342162488
B8I0P7	506405052
B8GEB7	501693977
B8GEB7	219547168
B8GEB7	342162504
D9SNZ5	497762630
D9SNZ5	302577948
D9SNZ5	342162487
B7GLU2	342162508
B7GLU2	501571297
B7GLU2	212561488
Q897L1	28202881
Q897L1	75542887
Q897L1	737122612
Q3AE25	77995680
Q3AE25	123576683
A4J832	342162492
A4J832	500208828
A4J832	134053264
Q18J48	121689794
Q18J48	109625537
Q18J48	499890377
B3EC54	342162486
B3EC54	189340726
D3UMA1	289170694
D3UMA1	342162495
D3UMA1	489843410
A5VM74	489765201
A5VM74	342162494
A5VM74	148531949
Q58491	41016829
Q58491	1591735
D5WSC8	295410521
D5WSC8	342162485
D5WSC8	502839330
B0R611	167727392
B0R611	499205651
B0R611	342162493
E3PSD4	308825750
E3PSD4	503127220
E3PSD4	342162491
D7DR00	502946029
D7DR00	297379122
D7DR00	342162496
Q2RJ53	83572984
Q2RJ53	123739289
Q2RJ53	161611346
Q748J7	499246094
Q748J7	308513334
Q748J7	39985040
Q748J7	81701196
D7GIS1	342162497
D7GIS1	502925409
D7GIS1	296921440
A1ANE2	342162505
A1ANE2	118502380
A1ANE2	500055247
C9YID6	342162489
C9YID6	260211720
A5UQS9	342162499
A5UQS9	500591795
A5UQS9	148566837
D1AFI6	502623689
D1AFI6	342162500
D1AFI6	268613503
A9KP98	501154781
A9KP98	160428197
A9KP98	342162490
A9GQ89	342162520
A9GQ89	161159101
Q05594	16420552
Q05594	543952
A6LKX5	149793128
A6LKX5	342162509
A6LKX5	501003928
A3CL70	488985670
A3CL70	125717342
A3CL70	125497259
A3CL70	342162522
Q2NHA4	121696574
Q2NHA4	84372529
Q2NHA4	499725265
A8AEQ5	157082290
A8AEQ5	501081178
A8AEQ5	166225715
Q9HPH5	499205650
Q9HPH5	10581106
Q9HPH5	13431349
A6TDB4	489005017
A6TDB4	150956555
A6TDB4	166225716
O54190	499340859
O54190	2808789
O54190	81343240
O54190	161353678
O54190	342162521
O54190	227480252
Q8XNY9	18143850
Q8XNY9	489547958
Q8XNY9	21362399
Q58490	13431347
Q58490	1591734
Q8DG81	81742258
Q8DG81	22296170
Q8DG81	161485760
B0R610	229889885
B0R610	499205650
B0R610	167727391
A4FW42	500194667
A4FW42	166225717
A4FW42	132662767
A6UQC5	150012245
A6UQC5	500679196
A6UQC5	166225719
A6VH67	500695721
A6VH67	166225718
A6VH67	150033680
B5XUV2	238064653
B5XUV2	496081778
B5XUV2	206566722
Q8YQ91	17133077
Q8YQ91	81770381
O68104	294476392
O68104	3128342
O68104	502832783
O68104	13431339
Q57MX5	446675870
Q57MX5	75482577
Q57MX5	62128233
D9S0S1	342162510
D9S0S1	302199515
Q6LX70	499484786
Q6LX70	45047920
Q6LX70	74553677
O29529	2649881
O29529	13431337
O29529	499180692
B5FLZ0	446675866
B5FLZ0	238690331
B5FLZ0	197939129
B4T8X4	446675866
B4T8X4	194406910
B4T8X4	238690223
B5QYX9	446675866
B5QYX9	206709260
B5QYX9	238690428
B5EWY8	446675866
B5EWY8	197212660
B5EWY8	238689992
B5BG54	446675870
B5BG54	238690729
B5BG54	197093475
O26234	2621171
O26234	13431336
Q8YQ90	17133078
Q8YQ90	499307310
Q8YQ90	21362400
B4TZQ1	446675866
B4TZQ1	194709450
B4TZQ1	238689779
Q5PDU6	81359719
Q5PDU6	56127331
Q5PDU6	446675870
A9MT98	161362736
A9MT98	189081857
A9MT98	446675875
Q8Z5N3	16760959
Q8Z5N3	29136972
Q8Z5N3	446675870
Q8Z5N3	21362401
Q8Z5N3	16503257
A9MLS2	160864162
A9MLS2	189081856
A9MLS2	446675865
B5RBL2	205272951
B5RBL2	446675869
B5RBL2	238690502
O68106	56748633
O68106	3128344
O68106	294476390
O68106	502832781
Q8Z5N5	446804279
Q8Z5N5	29136974
Q8Z5N5	56748845
Q8Z5N5	16760957
Q8Z5N5	16503255
O54189	13431338
O54189	2808788
O54189	499340858
O54189	21224298
A9A9I2	501148954
A9A9I2	238686964
A9A9I2	159887068
Q5PDU4	446804278
Q5PDU4	56127333
Q5PDU4	81821372
D5AUZ7	294476391
D5AUZ7	3128343
D5AUZ7	342162511
Q2LY16	85724031
Q2LY16	499738254
Q2LY16	123738871
D5AUZ9	342162498
D5AUZ9	502832784
D5AUZ9	3128341
D5AUZ9	294476393
Q50799	503060424
Q50799	13431346
Q50799	302587801
Q50799	1419076
Q05596	16420549
Q05596	446804296
Q05596	154435
Q05596	16765350
Q05596	20141259
B4SWZ0	194404581
B4SWZ0	238693547
B4SWZ0	446675864
Q05595	543953
Q05595	16420551
Q05595	446675866
Q05595	16765352
Q05598	16765351
Q05598	154434
Q05598	446069282
Q05598	20141260
Q05598	16420550
C0Q1Q4	224468010
C0Q1Q4	446675870
C0Q1Q4	254813676
Q47084	306527907
Q47084	809541
Q47084	503082419
Q47084	2500697
Q47085	313104084
Q47085	809542
Q47085	503082420
Q47085	2501369
Q47085	306527908
Q47087	306527910
Q47087	2492537
Q47087	809544
Q47087	313104086
Q47087	503082422
Q47086	313104085
Q47086	2501370
Q47086	306527909
Q47086	809543
P58030	497677260
P58030	13878415
P58030	13816151
O54088	499597932
O54088	13878409
O54088	68568235
O54088	2897589
P58029	13816150
P58029	13878414
O54089	68568236
O54089	2739289
O54089	13878410
O54089	499597933
Q657W3	52075683
Q657W3	297596618
Q657W3	255673152
Q657W3	338817887
Q657W3	52075682
Q6Z0E2	38637408
Q6Z0E2	75132789
Q6Z0E2	115475894
Q6Z0E2	282895735
Q6Z0E2	125602984
Q6Z0E2	113623512
Q2UVJ5	30691713
Q2UVJ5	332193098
Q2UVJ5	122209111
Q2UVJ5	332193097
Q2UVJ5	110741532
Q2UVJ5	30691718
Q2UVJ5	30691724
Q2UVJ5	6634764
Q2UVJ5	83523648
Q2UVJ5	332193096
O14234	19114806
O14234	74581987
O14234	2388993
P50077	1723742
P50077	1945338
P50077	902358
P50077	398366203
P50077	1323391
Q5PI55	56127105
Q5PI55	61211738
Q5PI55	446811274
Q8ZKZ9	446811272
Q8ZKZ9	16767104
Q8ZKZ9	47605523
Q8ZKZ9	16422391
P61378	16765582
P61378	446811285
P61378	16420792
P61378	47605372
Q0A808	114227230
Q0A808	499948689
Q0A808	122056167
Q57M97	446811275
Q57M97	81309643
Q57M97	62128462
Q0VR80	122056165
Q0VR80	110646842
Q1LFZ8	93356840
Q1LFZ8	499837822
Q1LFZ8	122056163
Q1LKR4	122056162
Q1LKR4	489241605
Q1LKR4	93355173
Q5P3L0	56313459
Q5P3L0	61211397
Q6G0V9	49239288
Q6G0V9	499492296
Q6G0V9	61211487
Q7WIP8	47605448
Q7WIP8	33576216
Q7WIP8	489908000
P30963	499395831
P30963	399325
P30963	27375578
P30963	152074
P30963	27348715
Q2YNU0	82615114
Q2YNU0	118568021
Q2YNU0	489055182
Q2YNU0	673485139
Q5PBP5	499426671
Q5PBP5	56387697
Q5PBP5	61211398
Q8UC12	47605512
Q8UC12	15889941
Q8UC12	15157900
Q8UC12	499275096
Q8YEM5	490822555
Q8YEM5	17983892
Q8YEM5	47605516
Q6G529	499493432
Q6G529	61211492
Q6G529	49237738
Q57I19	81309542
Q57I19	62129940
Q57I19	110832833
Q9A298	47605538
Q9A298	16127898
Q9A298	13425428
Q9A298	499223955
Q57FS7	81309488
Q57FS7	62195207
Q57FS7	489055182
Q487I2	71145007
Q487I2	122056170
Q487I2	499352926
Q46RX0	122063275
Q46RX0	72121928
Q13I12	685752770
Q13I12	91693080
Q13I12	499812803
Q13I12	122056168
Q8FFR2	47605493
Q8FFR2	26108989
Q7WXC1	32527216
Q7WXC1	47605451
Q478L3	499608978
Q478L3	122056171
Q478L3	71849222
Q5PKT6	499552424
Q5PKT6	56129956
Q5PKT6	61211740
Q7W736	33573699
Q7W736	47605443
Q7W736	499231143
Q5FQN4	81819062
Q5FQN4	499572313
Q5FQN4	58002418
Q11CZ6	499901936
Q11CZ6	110286670
Q11CZ6	122056186
Q0I2G0	499927815
Q0I2G0	112822582
Q0I2G0	122056178
Q0BV49	114315243
Q0BV49	122056175
Q7VN12	33148169
Q7VN12	499247199
Q7VN12	47605438
Q1R9L8	91073065
Q1R9L8	122056173
Q8XE58	12516533
Q8XE58	122065148
Q8XE58	47605515
Q8XE58	15832344
Q8XE58	13362559
Q4QLJ9	68057845
Q4QLJ9	491891643
Q4QLJ9	81335924
Q0BWF7	114740211
Q0BWF7	499967762
Q0BWF7	122056181
Q5QZP7	499553574
Q5QZP7	56179224
Q5QZP7	61211403
Q2SE49	499717408
Q2SE49	122056179
Q2SE49	83635108
Q0TFP1	110344001
Q0TFP1	122056172
Q8RPP4	19880570
Q8RPP4	652972382
Q8RPP4	47605510
Q5X6P7	53750662
Q5X6P7	61211416
Q5X6P7	499249052
Q5WY52	499533755
Q5WY52	53753663
Q5WY52	61211414
Q65V02	52306708
Q65V02	499513140
Q65V02	61211445
P45032	491961117
P45032	1574644
P45032	16273017
P45032	1168828
Q5ZX76	229270457
Q5ZX76	52628203
Q5ZX76	499249052
Q5ZX76	61211424
Q28NZ8	122056182
Q28NZ8	88864687
Q28NZ8	499775034
Q0AKQ2	122056185
Q0AKQ2	114341861
Q0AKQ2	499964067
Q2Y9Q1	499699827
Q2Y9Q1	122056188
Q2Y9Q1	82410411
Q82WC8	30180363
Q82WC8	47605463
Q60AB3	651602711
Q60AB3	61211427
Q60AB3	53758456
P33931	731471130
P33931	87082064
P33931	90111402
P33931	9911057
P33931	85675308
P52218	500071719
P52218	119373921
P52218	1705698
P52218	1296959
P52218	134044260
Q2VZJ1	122056183
Q2VZJ1	82948120
Q2VZJ1	499705795
Q1QR47	122056187
Q1QR47	499828270
Q1QR47	91798925
Q3JCI7	76882778
Q3JCI7	488897941
Q3JCI7	122056190
Q3SVV2	74419390
Q3SVV2	122056191
Q3SVV2	499632920
Q8GQ92	61211823
Q8GQ92	24461540
Q48GL0	499482418
Q48GL0	71555637
Q48GL0	122063272
Q9CPN2	12720204
Q9CPN2	47605543
Q9CPN2	499208888
Q9I3N7	47605553
Q9I3N7	15596672
Q9I3N7	499198031
Q9I3N7	9947428
Q3KFY6	499652348
Q3KFY6	77381807
Q3KFY6	122063274
Q6LTL7	499536910
Q6LTL7	61211507
Q6LTL7	46912569
Q88EX5	24986046
Q88EX5	26991017
Q88EX5	47605472
Q88EX5	489347260
Q4ZQZ7	66046622
Q4ZQZ7	81308067
Q4ZQZ7	63257329
Q4ZQZ7	499587623
Q8G358	343381970
Q8G358	673461547
Q8G358	489055182
Q8G358	651311152
Q8G358	23346869
Q8G358	47605497
Q87Z03	494455272
Q87Z03	28870792
Q87Z03	28854041
Q87Z03	47605470
Q52733	47605406
Q52733	499746402
Q52733	1279857
Q1MAL7	115258912
Q1MAL7	122063277
Q1MAL7	499973177
O21280	11466543
O21280	47605367
O21280	2258373
Q92L55	489625273
Q92L55	47605525
Q92L55	15966983
Q92L55	15076256
Q2G9A9	122063267
Q2G9A9	87134822
Q2G9A9	499764044
P29959	502832533
P29959	46024
P29959	232238
P29959	294476142
Q21QL9	89343604
Q21QL9	122063278
Q2J3F7	86570446
Q2J3F7	499758459
Q2J3F7	122063279
Q98EA4	499214818
Q98EA4	14024412
Q98EA4	47605536
Q2K396	122063276
Q2K396	499746402
Q2K396	86283627
Q13DS7	91681460
Q13DS7	122063281
Q13DS7	499820215
Q6NDA6	61211523
Q6NDA6	39652905
Q6NDA6	499469131
Q6D606	49611338
Q6D606	499405984
Q6D606	61211474
O33570	77462345
O33570	47605368
O33570	499656259
O33570	77386763
O33570	2228686
Q92G95	515264824
Q92G95	47605524
Q92G95	15620361
P95487	47605399
P95487	2988390
P95487	187608887
P95487	501230460
P95487	166861379
Q4UK25	118568023
Q4UK25	746565213
Q4UK25	67005184
Q2RYF0	83591380
Q2RYF0	499707067
Q2RYF0	83574294
Q2RYF0	122063282
Q21CV6	90103743
Q21CV6	122063280
Q21CV6	754185297
Q4KG27	68343369
Q4KG27	122063273
Q4KG27	499372437
Q68VV5	499504572
Q68VV5	51460274
Q68VV5	61211458
Q166I9	109455899
Q166I9	499887987
Q166I9	122063283
Q1RKE4	499796051
Q1RKE4	91068448
Q1RKE4	118568022
Q9ZCF9	47605562
Q9ZCF9	15604626
Q9ZCF9	3861321
Q9ZCF9	490734583
Q5LR15	61211383
Q5LR15	56678913
Q5LR15	499359725
Q12I82	91716918
Q12I82	122063285
Q089M3	114332660
Q089M3	122063286
Q21JK3	122063284
Q21JK3	89951111
Q1GHY4	99037120
Q1GHY4	499857608
Q1GHY4	122063292
P61377	16504808
P61377	16762503
P61377	29136750
P61377	47605371
P61377	16503481
P61377	446811285
P61377	29139628
P61377	16761182
Q8EK40	24345678
Q8EK40	24371861
Q8EK40	2865529
Q8EK40	499383066
Q8EK40	47605491
Q31Z24	122063289
Q31Z24	81245976
Q32I01	122063290
Q32I01	82776196
Q32I01	81240344
Q83KD5	30041894
Q83KD5	47605466
Q83KD5	446447741
Q83KD5	24052639
Q83KD5	24113587
Q3Z006	73856199
Q3Z006	122063291
Q2NSG3	84780135
Q2NSG3	122063293
Q2NSG3	499730731
Q1GS38	122063294
Q1GS38	98977383
Q1GS38	499861378
Q9KQE3	9656602
Q9KQE3	15642057
Q9KQE3	446817916
Q9KQE3	47605554
Q0I074	122063288
Q0I074	499944071
Q0I074	113887180
Q87MK8	28807216
Q87MK8	28898997
Q87MK8	491600196
Q87MK8	47605469
Q8DB62	27361453
Q8DB62	499392393
Q8DB62	47605483
Q5E3S7	59480532
Q5E3S7	491562713
Q5E3S7	81310903
Q5E3S7	59712431
Q7MIR0	37199387
Q7MIR0	499464025
Q7MIR0	47605418
Q0HNQ5	499940305
Q0HNQ5	113883260
Q0HNQ5	122063287
Q73HX8	61211555
Q73HX8	42410024
Q73HX8	494813408
Q8PK53	21108571
Q8PK53	47605508
Q8PK53	489582565
Q4UVG2	81305806
Q4UVG2	499348070
Q4UVG2	66573551
Q3BSL0	495849233
Q3BSL0	78036508
Q3BSL0	122063295
Q8P8M1	47605507
Q8P8M1	499348070
Q8P8M1	21113355
Q8P8M1	21231658
Q2P3U8	122063296
Q2P3U8	499727694
Q2P3U8	84367621
Q9PAP0	499197359
Q9PAP0	47605557
Q9PAP0	9107651
Q87BH8	28057462
Q87BH8	47605468
Q87BH8	490189880
Q9Z651	47605561
Q9Z651	740179055
Q5H0W2	58426372
Q5H0W2	499727694
Q5H0W2	122063297
Q5H0W2	81311871
Q1C647	122063298
Q1C647	488138485
Q668T8	755361961
Q668T8	499506060
Q668T8	61211450
Q668T8	51590250
Q5NQX0	283775210
Q5NQX0	61211395
Q5NQX0	499559419
Q5NQX0	292494980
Q1CHI9	122063299
Q1CHI9	488138485
Q1CHI9	229680182
Q1CHI9	108776022
P30964	27348716
P30964	27375579
P30964	399326
P30964	499395832
P30964	152075
Q8ZD58	45437083
Q8ZD58	21958355
Q8ZD58	488138485
Q8ZD58	218929806
Q8ZD58	47605520
P0ABL8	731471129
P0ABL8	81175225
P0ABL8	802135627
P0ABL8	16130137
P0ABL8	1788528
P0ABL8	85675307
P0ABL9	26108988
P0ABL9	81175224
P0ABM0	15832343
P0ABM0	12516532
P0ABM0	81175223
P0ABM0	13362558
P45033	491859111
P45033	16273018
P45033	1168829
P45033	1574645
P52219	134044261
P52219	119373920
P52219	500071718
P52219	1705699
P52219	1296961
P30962	27348717
P30962	499395833
P30962	152076
P30962	27375580
P30962	399869
P92527	153799754
P92527	26556999
P92527	45476812
P92527	153799756
P92527	20198126
P92527	42570723
Q9I3N6	81541393
Q9I3N6	15596673
Q9I3N6	9947429
Q9I3N6	489205236
Q83QV3	30041893
Q83QV3	446894476
Q83QV3	32699531
Q83QV3	24113586
Q83QV3	24052638
P0ABM2	26108987
P0ABM2	81175227
P0ABM2	481024162
P29960	46025
P29960	232239
P29960	334302776
P29960	294476143
P29960	502832534
P45034	1168831
P45034	491961120
P45034	1574646
P45034	16273019
P38453	586758
P38453	786249
P38453	11467165
P0ABM1	405924
P0ABM1	81175228
P0ABM1	808731110
P0ABM1	85675306
P0ABM1	808700915
P0ABM1	808705290
P0ABM1	808709651
P0ABM1	808718421
P0ABM1	1788527
P0ABM1	808714012
P0ABM1	731471128
P0ABM1	481024162
P0ABM1	808735529
P0ABM1	16130136
P0ABM1	808722794
P45407	1168832
P45407	488769
P29961	294476144
P29961	232240
P29961	46026
P29961	502832535
P52220	1705700
P52220	1296962
P52220	119373919
P52220	134044262
P52220	500071717
P52222	1174235
P52222	1705701
P0ABM3	15832342
P0ABM3	821095233
P0ABM3	13362557
P0ABM3	937300673
